row_id,order_id,order_date,ship_date,ship_mode,customer_id,segment,city,state,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,profit_margin
114,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Consumer,Columbus,Ohio,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,-290.8752,-7.254469273743018
115,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Consumer,Columbus,Ohio,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,-272.58,-57.75
116,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Consumer,Columbus,Ohio,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,-269.3376,-11.233633633633634
117,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Consumer,Columbus,Ohio,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,-264.9208,-2.03060461123375
118,CA-2015-110457,2015-03-02,2015-03-06,Standard Class,DK-13090,Consumer,Seattle,Washington,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0,-264.215,-0.3354983302223407
119,US-2015-136476,2015-04-05,2015-04-10,Standard Class,GG-14650,Corporate,Bristol,Tennessee,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,-263.9967,-1.6730465036693407
120,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Consumer,Wilmington,Delaware,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0,-258.5016,-5.495357142857143
121,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Consumer,Wilmington,Delaware,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0,-255.7425,-8.292558365758754
122,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Consumer,Wilmington,Delaware,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0,-255.5875,-1.128122793079096
123,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Consumer,Wilmington,Delaware,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0,-253.4337,-2.2033881064162752
124,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Consumer,Wilmington,Delaware,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0,-251.9958,-3.7036419753086416
125,US-2014-152030,2014-12-26,2014-12-28,Second Class,AD-10180,Home Office,Houston,Texas,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-251.9874,-0.41958878243233794
126,US-2014-134614,2014-09-20,2014-09-25,Standard Class,PF-19165,Consumer,Bloomington,Illinois,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-251.1864,-0.40664788732394364
127,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Consumer,Phoenix,Arizona,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-250.5408,-104.91658291457287
128,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Consumer,Phoenix,Arizona,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,-250.396,-1.0262467621889242
129,US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,Home Office,Los Angeles,California,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-249.3216,-3.0620161131853014
130,US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,Home Office,Los Angeles,California,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0,-248.2458,-1.040601106639839
131,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Corporate,Columbus,Ohio,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-248.166,-4.138169084542271
132,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Corporate,Columbus,Ohio,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,-247.7988,-3.1645739681242335
133,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Corporate,Columbus,Ohio,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,-244.323,-11.387164429530202
134,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,Roseville,California,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0,-243.16,-12.13373253493014
135,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,Roseville,California,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0,-241.176,-6.805191873589165
136,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,Roseville,California,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0,-240.784,-20.90138888888889
137,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,Roseville,California,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0,-231.4116,-57.56507462686567
138,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,Roseville,California,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,-228.7425,-3.002815847511027
139,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,Roseville,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0,-227.4912,-3.453114754098361
140,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,Roseville,California,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,-226.6368,-5.25595547309833
141,CA-2016-110366,2016-09-05,2016-09-07,Second Class,JD-15895,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,-225.5568,-2.7241159420289858
142,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Corporate,San Francisco,California,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0,-225.0976,-25.52126984126984
143,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Corporate,San Francisco,California,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0,-225.0976,-20.727219152854513
144,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Corporate,San Francisco,California,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0,-219.1644,-1.5251524008350732
145,CA-2017-155376,2017-12-22,2017-12-27,Standard Class,SG-20080,Consumer,Independence,Missouri,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0,-218.8656,-0.26073121046424363
146,CA-2015-110744,2015-09-07,2015-09-12,Standard Class,HA-14920,Consumer,Pasadena,California,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0,-217.048,-0.32302174333635947
147,CA-2014-110072,2014-10-22,2014-10-28,Standard Class,MG-17680,Home Office,Newark,Ohio,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,-216.9783,-2.3110333588957053
148,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Corporate,Franklin,Wisconsin,Central,TEC-PH-10000215,Technology,Phones,Plantronics CordlessÂ Phone HeadsetÂ with In-line Volume - M214C,384.45,11,0,-213.5574,-0.5554880998829497
149,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Corporate,Franklin,Wisconsin,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,-211.47,-1.4100820164032806
150,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Corporate,Franklin,Wisconsin,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0,-209.994,-0.1075877121075498
151,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Corporate,Franklin,Wisconsin,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0,-209.7693,-1.2227881084232002
152,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,Home Office,Scottsdale,Arizona,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,-204.9996,-1.2981231003039513
153,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,Home Office,Scottsdale,Arizona,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo CordedÂ Headset,203.184,2,0.2,-204.4458,-1.0062101346562722
154,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Corporate,San Jose,California,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0,-204.4458,-3.5019835560123327
155,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Corporate,San Jose,California,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0,-204.3145,-1.9362632676269904
156,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Corporate,San Jose,California,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0,-199.77,-2.4699554896142435
157,CA-2015-118948,2015-05-28,2015-06-03,Standard Class,NK-18490,Home Office,Seattle,Washington,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0,-199.617,-30.10814479638009
158,CA-2014-104269,2014-03-01,2014-03-06,Second Class,DB-13060,Consumer,Seattle,Washington,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,-199.5076,-0.436017378837681
159,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Consumer,Edmond,Oklahoma,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0,-197.5752,-13.514035567715458
160,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Consumer,Edmond,Oklahoma,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0,-195.4788,-0.2068711968082292
161,CA-2016-162733,2016-05-11,2016-05-12,First Class,TT-21070,Consumer,Los Angeles,California,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0,-194.824,-32.57926421404682
162,CA-2015-119697,2015-12-28,2015-12-31,Second Class,EM-13960,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,-192.0468,-3.5313106796116505
163,CA-2016-154508,2016-11-16,2016-11-20,Standard Class,RD-19900,Consumer,Carlsbad,New Mexico,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,0,-192.0468,-6.762211267605633
164,CA-2016-113817,2016-11-07,2016-11-11,Standard Class,MJ-17740,Consumer,Seattle,Washington,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,-191.646,-6.923627167630057
165,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Consumer,San Antonio,Texas,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,-191.619,-19.285326086956523
166,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Consumer,San Antonio,Texas,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-190.8522,-0.023388887581691657
167,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Consumer,San Antonio,Texas,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-189.321,-0.6861246412107507
168,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Consumer,San Antonio,Texas,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-188.7,-0.1084445363952967
169,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Consumer,San Antonio,Texas,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,-187.3815,-5.8439839071856285
170,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Consumer,San Antonio,Texas,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-186.5682,-1.0482537363748736
171,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Consumer,San Antonio,Texas,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,-186.16,-1.2929932766572205
172,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Consumer,Los Angeles,California,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6â€ x 11â€",20.94,3,0,-185.7168,-8.868997134670487
173,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Consumer,Los Angeles,California,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0,-184.8366,-1.6657948810382122
174,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Consumer,Los Angeles,California,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,-183.6324,-0.5398666447151794
175,US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,Corporate,Chicago,Illinois,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,-182.637,-3.4822490848078096
176,US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,Corporate,Chicago,Illinois,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4,0.2,-182.352,-9.045238095238096
177,US-2017-152366,2017-04-21,2017-04-25,Second Class,SJ-20500,Consumer,Houston,Texas,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-181.265,-1.8636391676262543
178,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Consumer,Newark,Ohio,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-179.776,-0.4530622325492311
179,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Consumer,Newark,Ohio,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-178.9668,-11.269949622166246
180,CA-2015-137225,2015-12-15,2015-12-19,Standard Class,JK-15640,Home Office,New York City,New York,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0,-178.8468,-54.52646341463415
181,CA-2014-166191,2014-12-05,2014-12-09,Second Class,DK-13150,Corporate,Decatur,Illinois,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,-175.8708,-7.086992263056093
182,CA-2014-166191,2014-12-05,2014-12-09,Second Class,DK-13150,Corporate,Decatur,Illinois,Central,TEC-AC-10004659,Technology,Accessories,ImationÂ Secure+ Hardware Encrypted USB 2.0Â Flash Drive; 16GB,408.744,7,0.2,-175.26,-0.42877693617520984
183,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Home Office,Monroe,Louisiana,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,4,0,-173.3472,-0.343970156361616
184,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Home Office,Monroe,Louisiana,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0,-172.7328,-1.1519359786595533
185,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Home Office,Monroe,Louisiana,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2,0,-172.557,-5.950241379310344
186,CA-2016-105018,2016-11-28,2016-12-02,Standard Class,SK-19990,Consumer,Fairfield,Connecticut,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0,-172.4925,-24.0911312849162
187,CA-2014-123260,2014-08-26,2014-08-30,Standard Class,FM-14290,Home Office,Los Angeles,California,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0,-172.1172,-0.9735135746606334
188,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,AM-10360,Corporate,Grand Prairie,Texas,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,-170.8038,-4.588539651837524
189,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,AM-10360,Corporate,Grand Prairie,Texas,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,-169.637,-8.475069944044765
190,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Home Office,New York City,New York,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,-169.372,-0.18837194818136524
191,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Home Office,New York City,New York,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0,-168.9558,-2.3544565217391304
192,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Home Office,New York City,New York,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8,0,-168.819,-3.2565393518518513
193,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Home Office,New York City,New York,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2,-167.986,-0.2681974353079419
194,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Home Office,New York City,New York,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0,-167.3184,-8.407959798994975
195,CA-2015-131457,2015-10-31,2015-11-06,Standard Class,MZ-17515,Corporate,Redlands,California,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0,-167.27,-11.713585434173671
196,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,Consumer,Hamilton,Ohio,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,-166.3935,-22.46132559395248
197,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,Consumer,Hamilton,Ohio,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,-166.32,-27.5
198,CA-2017-107720,2017-11-06,2017-11-13,Standard Class,VM-21685,Home Office,Westfield,New Jersey,East,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,0,-165.768,-3.5833981841763944
199,US-2017-124303,2017-07-06,2017-07-13,Standard Class,FH-14365,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2,0.7,-164.9538,-55.99246435845214
200,US-2017-124303,2017-07-06,2017-07-13,Standard Class,FH-14365,Corporate,Philadelphia,Pennsylvania,East,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,-164.836,-10.266317887394122
201,CA-2017-105074,2017-06-24,2017-06-29,Standard Class,MB-17305,Consumer,Akron,Ohio,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,0.2,-163.5767,-7.522843083149374
202,CA-2014-133690,2014-08-03,2014-08-05,First Class,BS-11755,Consumer,Denver,Colorado,West,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-163.4516,-0.7472073142857143
203,CA-2014-133690,2014-08-03,2014-08-05,First Class,BS-11755,Consumer,Denver,Colorado,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2,-162.2296,-62.396
204,US-2017-116701,2017-12-17,2017-12-21,Second Class,LC-17140,Consumer,Dallas,Texas,Central,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2,0.8,-161.875,-2.4421429002474198
205,CA-2017-126382,2017-06-03,2017-06-07,Standard Class,HK-14890,Corporate,Franklin,Tennessee,South,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.2,-161.694,-4.597759326660601
